score_totaal,prioriteit,score_afstand,score_ouderdom,score_deduplicaties,score_area,score_length,opname_count,kennisgeving_count,leegstand_jaren_sinds_eerste_opname,score_uitleg,adres,pva_straat,pva_huisnr1,pva_huisnr2,pva_busnr,pnd_district_code,pnd_district,pva_postcode,busnummers,busnummer_count,samengevoegde_regels,unieke_pnd_ids_count,objectids,pnd_ids,reg_entiteiten,reg_aarden,reg_aard_telling,reg_statussen,reg_status_telling,eerste_opnamedatum,laatste_opnamedatum,alle_opnamedata,shape_lengths,shape_areas,verschillende_velden,bronregels_volledig,afstand_origin_adres,geocode_query,geocode_strategy,geocode_status,geocode_quality,geocode_formatted_address,geocode_location_type,lat_wgs84,lon_wgs84,x_lambert72,y_lambert72,afstand_hemelsbreed_km,afstand_bucket,geocode_error
52.3,C,26.7,83.7,31.5,78.6,78.1,1,0,5.3,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"De Robianostraat 102, 2150 Borsbeek",DE ROBIANOSTRAAT,102,,,K,Borsbeek,2150,,0,1,1,75866,40833,gelijkvloers,gebouw,gebouw:1,opname,opname:1,2021/03/19 00:00:00+00,2021/03/19 00:00:00+00,2021/03/19 00:00:00+00,49.2751422322747,151.988611684616,,"75866,40833,DE ROBIANOSTRAAT,102,,,K,Borsbeek,2150,gelijkvloers,gebouw,2021/03/19 00:00:00+00,opname,49.2751422322747,151.988611684616","Auwersstraat 66, 2600 Antwerpen","De Robianostraat 102, 2150 Antwerpen",volledig_huisnummer,gevonden,hoog,"de Robianostraat 102, 2150 Antwerpen",basisregisters_huisnummer_aangeduidDoorBeheerder,51.194885177047716,4.48208858017511,157922.32,209440.17,3.957,2-5 km,
52.2,C,11.5,100.0,31.5,82.3,87.6,1,0,12.0,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Korte Bremstraat 18, 2170 Merksem",KORTE BREMSTRAAT,18,,,M,Merksem,2170,,0,1,1,75693,22073,nvt,woning,woning:1,opname,opname:1,2014/06/23 00:00:00+00,2014/06/23 00:00:00+00,2014/06/23 00:00:00+00,80.1217469168558,192.087728660885,,"75693,22073,KORTE BREMSTRAAT,18,,,M,Merksem,2170,nvt,woning,2014/06/23 00:00:00+00,opname,80.1217469168558,192.087728660885","Auwersstraat 66, 2600 Antwerpen","Korte Bremstraat 18, 2170 Antwerpen",volledig_huisnummer,gevonden,hoog,"Korte Bremstraat 18, 2170 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.256884166633924,4.446862333448363,155452.54,216334.66,6.501,5-10 km,
52.1,C,45.7,48.7,31.5,86.4,90.8,1,0,1.9,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Cuylitsstraat 39, 2018 Antwerpen",CUYLITSSTRAAT,39,,,A,Antwerpen,2018,,0,1,1,74936,10304,volledig pand,woning,woning:1,opname,opname:1,2024/08/02 00:00:00+00,2024/08/02 00:00:00+00,2024/08/02 00:00:00+00,94.3798620285786,251.375649016307,,"74936,10304,CUYLITSSTRAAT,39,,,A,Antwerpen,2018,volledig pand,woning,2024/08/02 00:00:00+00,opname,94.3798620285786,251.375649016307","Auwersstraat 66, 2600 Antwerpen","Cuylitsstraat 39, 2018 Antwerpen",volledig_huisnummer,gevonden,hoog,"Cuylitsstraat 39, 2018 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.20443355948125,4.393193259512206,151707.81,210496.64,2.351,2-5 km,
52.1,C,42.0,74.6,31.5,59.8,66.5,1,0,4.1,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Pieter Van Hobokenstraat 25, 2000 Antwerpen",PIETER VAN HOBOKENSTRAAT,25,,,A,Antwerpen,2000,,0,1,1,75673,35268,gelijkvloers,gebouw,gebouw:1,opname,opname:1,2022/05/10 00:00:00+00,2022/05/10 00:00:00+00,2022/05/10 00:00:00+00,27.1720827769792,44.9397255823968,,"75673,35268,PIETER VAN HOBOKENSTRAAT,25,,,A,Antwerpen,2000,gelijkvloers,gebouw,2022/05/10 00:00:00+00,opname,27.1720827769792,44.9397255823968","Auwersstraat 66, 2600 Antwerpen","Pieter Van Hobokenstraat 25, 2000 Antwerpen",volledig_huisnummer,gevonden,hoog,"Pieter van Hobokenstraat 25, 2000 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.22188620261096,4.413114008028237,153098.89,212438.98,2.605,2-5 km,
52.0,C,56.6,32.8,31.5,86.6,91.6,1,0,1.1,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Mechelsesteenweg 13, 2018 Antwerpen",MECHELSESTEENWEG,13,,,A,Antwerpen,2018,,0,1,1,75293,46220,gelijkvloers,gebouw,gebouw:1,opname,opname:1,2025/06/12 00:00:00+00,2025/06/12 00:00:00+00,2025/06/12 00:00:00+00,98.002192921782,253.548221371054,,"75293,46220,MECHELSESTEENWEG,13,,,A,Antwerpen,2018,gelijkvloers,gebouw,2025/06/12 00:00:00+00,opname,98.002192921782,253.548221371054","Auwersstraat 66, 2600 Antwerpen","Mechelsesteenweg 13, 2018 Antwerpen",volledig_huisnummer,gevonden,hoog,"Mechelsesteenweg 13, 2018 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.210447161313944,4.408233382163792,152758.6,211166.14,1.709,1-2 km,
52.0,C,50.4,49.1,31.5,75.7,83.9,1,0,1.9,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Carnotstraat 46, 2060 Antwerpen",CARNOTSTRAAT,46,,,A,Antwerpen,2060,,0,1,1,75105,39719,volledig pand,gebouw,gebouw:1,opname,opname:1,2024/07/22 00:00:00+00,2024/07/22 00:00:00+00,2024/07/22 00:00:00+00,66.204466543879,125.551843340755,,"75105,39719,CARNOTSTRAAT,46,,,A,Antwerpen,2060,volledig pand,gebouw,2024/07/22 00:00:00+00,opname,66.204466543879,125.551843340755","Auwersstraat 66, 2600 Antwerpen","Carnotstraat 46, 2060 Antwerpen",volledig_huisnummer,gevonden,hoog,"Carnotstraat 46, 2060 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.21833396163206,4.423922950395217,153854.34,212044.29,2.053,2-5 km,
52.0,C,48.2,48.7,31.5,80.7,87.4,1,0,1.9,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Van Lissumstraat 78, 2100 Deurne",VAN LISSUMSTRAAT,78,,,D,Deurne,2100,,0,1,1,75800,39874,volledig pand,woning,woning:1,opname,opname:1,2024/08/02 00:00:00+00,2024/08/02 00:00:00+00,2024/08/02 00:00:00+00,79.3714424871413,173.613659040659,,"75800,39874,VAN LISSUMSTRAAT,78,,,D,Deurne,2100,volledig pand,woning,2024/08/02 00:00:00+00,opname,79.3714424871413,173.613659040659","Auwersstraat 66, 2600 Antwerpen","Van Lissumstraat 78, 2100 Antwerpen",volledig_huisnummer,gevonden,hoog,"Van Lissumstraat 78, 2100 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.205988654482326,4.455845349713658,156086.35,210672.98,2.188,2-5 km,
52.0,C,22.9,83.3,31.5,81.5,88.6,1,0,5.2,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Doornstraat 181, 2610 Wilrijk",DOORNSTRAAT,181,,,W,Wilrijk,2610,,0,1,1,75230,33096,volledig pand,woning,woning:1,opname,opname:1,2021/04/07 00:00:00+00,2021/04/07 00:00:00+00,2021/04/07 00:00:00+00,84.2286060016036,182.51973490295,,"75230,33096,DOORNSTRAAT,181,,,W,Wilrijk,2610,volledig pand,woning,2021/04/07 00:00:00+00,opname,84.2286060016036,182.51973490295","Auwersstraat 66, 2600 Antwerpen","Doornstraat 181, 2610 Antwerpen",volledig_huisnummer,gevonden,hoog,"Doornstraat 181, 2610 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.16416176324728,4.398612020247327,152088.37,206016.42,4.418,2-5 km,
51.8,C,28.5,78.2,31.5,79.8,80.6,1,0,4.6,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Du Montstraat 2, 2100 Deurne",DU MONTSTRAAT,2,,,D,Deurne,2100,,0,1,1,75384,34179,volledig pand,gebouw,gebouw:1,opname,opname:1,2021/12/06 00:00:00+00,2021/12/06 00:00:00+00,2021/12/06 00:00:00+00,56.0050325248967,163.766561389555,,"75384,34179,DU MONTSTRAAT,2,,,D,Deurne,2100,volledig pand,gebouw,2021/12/06 00:00:00+00,opname,56.0050325248967,163.766561389555","Auwersstraat 66, 2600 Antwerpen","Du Montstraat 2, 2100 Antwerpen",volledig_huisnummer,gevonden,hoog,"Du Montstraat 2, 2100 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.22639084644502,4.459713021440425,156353.85,212943.14,3.768,2-5 km,
51.8,C,11.4,100.0,31.5,79.9,87.1,1,0,12.0,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Korte Bremstraat 20, 2170 Merksem",KORTE BREMSTRAAT,20,,,M,Merksem,2170,,0,1,1,75323,22072,nvt,woning,woning:1,opname,opname:1,2014/06/23 00:00:00+00,2014/06/23 00:00:00+00,2014/06/23 00:00:00+00,77.897775571014,164.612249039301,,"75323,22072,KORTE BREMSTRAAT,20,,,M,Merksem,2170,nvt,woning,2014/06/23 00:00:00+00,opname,77.897775571014,164.612249039301","Auwersstraat 66, 2600 Antwerpen","Korte Bremstraat, 2170 Antwerpen",straat_postcode,gevonden,middel,"Korte Bremstraat, Antwerpen",basisregisters_straat,51.256957682232255,4.447144361292951,155472.22,216342.86,6.513,5-10 km,
51.7,C,55.2,32.5,31.5,90.0,89.5,1,0,1.0,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Haachtstraat 23, 2600 Berchem",HAACHTSTRAAT,23,,,R,Berchem,2600,,0,1,1,75267,46379,volledig pand,woning,woning:1,opname,opname:1,2025/06/17 00:00:00+00,2025/06/17 00:00:00+00,2025/06/17 00:00:00+00,88.2360209847415,316.612850954802,,"75267,46379,HAACHTSTRAAT,23,,,R,Berchem,2600,volledig pand,woning,2025/06/17 00:00:00+00,opname,88.2360209847415,316.612850954802","Auwersstraat 66, 2600 Antwerpen","Haachtstraat 23, 2600 Antwerpen",volledig_huisnummer,gevonden,hoog,"Haachtstraat 23, 2600 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.19085405837025,4.447040325260987,155472.78,208988.51,1.781,1-2 km,
51.7,C,47.6,44.1,31.5,87.6,90.4,1,0,1.6,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Sint-Willibrordusstraat 47-49, 2060 Antwerpen",SINT-WILLIBRORDUSSTRAAT,47,49,,A,Antwerpen,2060,,0,1,1,75021,40455,volledig pand,gebouw,gebouw:1,opname,opname:1,2024/11/12 00:00:00+00,2024/11/12 00:00:00+00,2024/11/12 00:00:00+00,92.0576697099714,271.498414116316,,"75021,40455,SINT-WILLIBRORDUSSTRAAT,47,49,,A,Antwerpen,2060,volledig pand,gebouw,2024/11/12 00:00:00+00,opname,92.0576697099714,271.498414116316","Auwersstraat 66, 2600 Antwerpen","Sint-Willibrordusstraat 47, 2060 Antwerpen",eerste_huisnummer,gevonden,hoog,"Sint-Willibrordusstraat 47, 2060 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.219725278957036,4.431067911215218,154353.42,212199.48,2.230,2-5 km,
51.7,C,43.1,51.7,31.5,87.8,86.2,1,0,2.1,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Amerikalei 196, 2000 Antwerpen",AMERIKALEI,196,,801,A,Antwerpen,2000,801,1,1,1,75517,39120,8ste verdieping,woning,woning:1,opname,opname:1,2024/05/21 00:00:00+00,2024/05/21 00:00:00+00,2024/05/21 00:00:00+00,74.4129390631644,274.859391430826,,"75517,39120,AMERIKALEI,196,,801,A,Antwerpen,2000,8ste verdieping,woning,2024/05/21 00:00:00+00,opname,74.4129390631644,274.859391430826","Auwersstraat 66, 2600 Antwerpen","Amerikalei 196, 2000 Antwerpen",volledig_huisnummer,gevonden,hoog,"Amerikalei 196, 2000 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.205562858982375,4.391025832911432,151556.29,210622.23,2.527,2-5 km,
51.7,C,38.8,74.6,31.5,62.2,72.1,1,0,4.1,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Reyndersstraat 27, 2000 Antwerpen",REYNDERSSTRAAT,27,,,A,Antwerpen,2000,,0,1,1,75603,35266,gelijkvloers,gebouw,gebouw:1,opname,opname:1,2022/05/10 00:00:00+00,2022/05/10 00:00:00+00,2022/05/10 00:00:00+00,36.1644300925585,52.393615726026,,"75603,35266,REYNDERSSTRAAT,27,,,A,Antwerpen,2000,gelijkvloers,gebouw,2022/05/10 00:00:00+00,opname,36.1644300925585,52.393615726026","Auwersstraat 66, 2600 Antwerpen","Reyndersstraat 27, 2000 Antwerpen",volledig_huisnummer,gevonden,hoog,"Reyndersstraat 27, 2000 Antwerpen",basisregisters_huisnummer_aangeduidDoorBeheerder,51.21917086071903,4.399308739955682,152134.53,212136.39,2.842,2-5 km,
51.7,C,36.1,69.7,31.5,75.6,78.7,1,0,3.6,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Paardenmarkt 51, 2000 Antwerpen",PAARDENMARKT,51,,,A,Antwerpen,2000,,0,1,1,74891,35966,gelijkvloers,gebouw,gebouw:1,opname,opname:1,2022/11/16 00:00:00+00,2022/11/16 00:00:00+00,2022/11/16 00:00:00+00,50.7537200039378,125.193055421253,,"74891,35966,PAARDENMARKT,51,,,A,Antwerpen,2000,gelijkvloers,gebouw,2022/11/16 00:00:00+00,opname,50.7537200039378,125.193055421253","Auwersstraat 66, 2600 Antwerpen","Paardenmarkt 51, 2000 Antwerpen",volledig_huisnummer,gevonden,hoog,"Paardenmarkt 51, 2000 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.22530003457746,4.4092930097187635,152831.73,212818.63,3.056,2-5 km,
51.6,C,48.4,39.1,31.5,92.9,92.4,1,0,1.4,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Lange Elzenstraat 85, 2018 Antwerpen",LANGE ELZENSTRAAT,85,,401,A,Antwerpen,2018,401,1,1,1,75803,30892,4e verdieping,woning,woning:1,opname,opname:1,2025/02/19 00:00:00+00,2025/02/19 00:00:00+00,2025/02/19 00:00:00+00,102.309159544118,381.021561683556,,"75803,30892,LANGE ELZENSTRAAT,85,,401,A,Antwerpen,2018,4e verdieping,woning,2025/02/19 00:00:00+00,opname,102.309159544118,381.021561683556","Auwersstraat 66, 2600 Antwerpen","Lange Elzenstraat 85, 2018 Antwerpen",volledig_huisnummer,gevonden,hoog,"Lange Elzenstraat 85, 2018 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.19934985315548,4.394905317744447,151827.67,209931.1,2.179,2-5 km,
51.6,C,18.9,95.9,31.5,70.5,77.6,1,0,7.2,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Bredabaan 400, 2170 Merksem",BREDABAAN,400,,,M,Merksem,2170,,0,1,1,75127,30091,handelspand,gebouw,gebouw:1,opname,opname:1,2019/04/08 00:00:00+00,2019/04/08 00:00:00+00,2019/04/08 00:00:00+00,48.0408985598614,90.1697882403054,,"75127,30091,BREDABAAN,400,,,M,Merksem,2170,handelspand,gebouw,2019/04/08 00:00:00+00,opname,48.0408985598614,90.1697882403054","Auwersstraat 66, 2600 Antwerpen","Bredabaan 400, 2170 Antwerpen",volledig_huisnummer,gevonden,hoog,"Bredabaan 400, 2170 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.243638824000115,4.443026735145593,155186.26,214860.76,5.005,5-10 km,
51.5,C,47.5,39.1,31.5,96.0,91.1,1,0,1.4,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Amerikalei 100, 2000 Antwerpen",AMERIKALEI,100,,502,A,Antwerpen,2000,502,1,1,1,75464,37755,5e verdipeing links,woning,woning:1,opname,opname:1,2025/02/19 00:00:00+00,2025/02/19 00:00:00+00,2025/02/19 00:00:00+00,95.6572944141141,465.013382721318,,"75464,37755,AMERIKALEI,100,,502,A,Antwerpen,2000,5e verdipeing links,woning,2025/02/19 00:00:00+00,opname,95.6572944141141,465.013382721318","Auwersstraat 66, 2600 Antwerpen","Amerikalei 100, 2000 Antwerpen",volledig_huisnummer,gevonden,hoog,"Amerikalei 100, 2000 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.207273194463774,4.396343650052787,151927.87,210812.64,2.232,2-5 km,
51.4,C,14.6,100.0,31.5,74.1,76.3,1,0,13.2,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Antwerpsesteenweg 2, 2660 Hoboken",ANTWERPSESTEENWEG,2,,,H,Hoboken,2660,,0,1,1,74993,19732,Handelsgelijkvloers,gebouw,gebouw:1,opname,opname:1,2013/04/15 00:00:00+00,2013/04/15 00:00:00+00,2013/04/15 00:00:00+00,45.0119571167476,113.7089764737,,"74993,19732,ANTWERPSESTEENWEG,2,,,H,Hoboken,2660,Handelsgelijkvloers,gebouw,2013/04/15 00:00:00+00,opname,45.0119571167476,113.7089764737","Auwersstraat 66, 2600 Antwerpen","Antwerpsesteenweg 2, 2660 Antwerpen",volledig_huisnummer,gevonden,hoog,"Antwerpsesteenweg 2, 2660 Antwerpen",basisregisters_huisnummer_aangeduidDoorBeheerder,51.17761918288338,4.351597116730088,148800.0,207513.28,5.767,5-10 km,
51.3,C,47.5,56.2,31.5,69.8,74.2,1,0,2.4,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Gemeentestraat 5, 2060 Antwerpen",GEMEENTESTRAAT,5,,,A,Antwerpen,2060,,0,1,1,75840,37949,volledig pand,gebouw,gebouw:1,opname,opname:1,2024/01/24 00:00:00+00,2024/01/24 00:00:00+00,2024/01/24 00:00:00+00,40.3620257829368,86.2404314618647,,"75840,37949,GEMEENTESTRAAT,5,,,A,Antwerpen,2060,volledig pand,gebouw,2024/01/24 00:00:00+00,opname,40.3620257829368,86.2404314618647","Auwersstraat 66, 2600 Antwerpen","Gemeentestraat 5, 2060 Antwerpen",volledig_huisnummer,gevonden,hoog,"Gemeentestraat 5, 2060 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.21949971370801,4.418835841331117,153498.82,212173.73,2.235,2-5 km,
51.2,C,37.5,77.0,31.5,59.0,67.6,1,0,4.4,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Oude Koornmarkt 8, 2000 Antwerpen",OUDE KOORNMARKT,8,,,A,Antwerpen,2000,,0,1,1,75767,34727,4de verdieping,woning,woning:1,opname,opname:1,2022/01/27 00:00:00+00,2022/01/27 00:00:00+00,2022/01/27 00:00:00+00,28.7487055615511,42.5360818992732,,"75767,34727,OUDE KOORNMARKT,8,,,A,Antwerpen,2000,4de verdieping,woning,2022/01/27 00:00:00+00,opname,28.7487055615511,42.5360818992732","Auwersstraat 66, 2600 Antwerpen","Oude Koornmarkt 8, 2000 Antwerpen",volledig_huisnummer,gevonden,hoog,"Oude Koornmarkt 8, 2000 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.22040387857755,4.399345062877961,152137.01,212273.57,2.945,2-5 km,
51.2,C,16.3,86.8,31.5,85.6,89.8,1,0,5.7,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Antwerpsesteenweg 95, 2660 Hoboken",ANTWERPSESTEENWEG,95,,,H,Hoboken,2660,,0,1,1,75321,31900,volledig pand,woning,woning:1,opname,opname:1,2020/10/09 00:00:00+00,2020/10/09 00:00:00+00,2020/10/09 00:00:00+00,89.4784254970903,238.891842589603,,"75321,31900,ANTWERPSESTEENWEG,95,,,H,Hoboken,2660,volledig pand,woning,2020/10/09 00:00:00+00,opname,89.4784254970903,238.891842589603","Auwersstraat 66, 2600 Antwerpen","Antwerpsesteenweg 95, 2660 Antwerpen",volledig_huisnummer,gevonden,hoog,"Antwerpsesteenweg 95, 2660 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.17859750124029,4.356138405991925,149117.59,207622.06,5.434,5-10 km,
51.1,C,27.8,67.4,31.5,92.0,89.2,1,0,3.4,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Granvellelaan 114, 2150 Borsbeek",GRANVELLELAAN,114,,,K,Borsbeek,2150,,0,1,1,75024,40784,volledig pand,woning,woning:1,opname,opname:1,2023/02/08 00:00:00+00,2023/02/08 00:00:00+00,2023/02/08 00:00:00+00,86.8795731138989,358.59489574828,,"75024,40784,GRANVELLELAAN,114,,,K,Borsbeek,2150,volledig pand,woning,2023/02/08 00:00:00+00,opname,86.8795731138989,358.59489574828","Auwersstraat 66, 2600 Antwerpen","Granvellelaan 114, 2150 Antwerpen",volledig_huisnummer,gevonden,hoog,"Granvellelaan 114, 2150 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.20104565177343,4.480920719527906,157839.64,210125.42,3.837,2-5 km,
51.1,C,26.1,59.1,50.0,87.4,84.0,2,0,2.7,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Jules Moretuslei 290-294, 2610 Wilrijk",JULES MORETUSLEI,290,294,,W,Wilrijk,2610,,0,2,2,75056 | 75057,37070 | 37073,gelijkvloers | 1ste en 2de verdieping,gebouw | woning,gebouw:1 | woning:1,opname,opname:2,2023/11/02 00:00:00+00,2023/11/02 00:00:00+00,2023/11/02 00:00:00+00,66.6952393700676,267.655031698923,OBJECTID | pnd_id | reg_entiteit | reg_aard,"75056,37070,JULES MORETUSLEI,290,294,,W,Wilrijk,2610,gelijkvloers,gebouw,2023/11/02 00:00:00+00,opname,66.6952393700676,267.655031698923 | 75057,37073,JULES MORETUSLEI,290,294,,W,Wilrijk,2610,1ste en 2de verdieping,woning,2023/11/02 00:00:00+00,opname,66.6952393700676,267.655031698923","Auwersstraat 66, 2600 Antwerpen","Jules Moretuslei 290, 2610 Antwerpen",eerste_huisnummer,gevonden,hoog,"Jules Moretuslei 290, 2610 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.17211557096964,4.389141299993108,151425.64,206901.07,4.030,2-5 km,
51.0,C,29.2,69.3,31.5,87.1,84.1,1,0,3.6,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"August Michielsstraat 8, 2000 Antwerpen",AUGUST MICHIELSSTRAAT,8,,,A,Antwerpen,2000,,0,1,1,75786,36031,volledig pand,gebouw,gebouw:1,opname,opname:1,2022/12/02 00:00:00+00,2022/12/02 00:00:00+00,2022/12/02 00:00:00+00,66.9082169384778,261.730690314544,,"75786,36031,AUGUST MICHIELSSTRAAT,8,,,A,Antwerpen,2000,volledig pand,gebouw,2022/12/02 00:00:00+00,opname,66.9082169384778,261.730690314544","Auwersstraat 66, 2600 Antwerpen","August Michielsstraat 8, 2000 Antwerpen",volledig_huisnummer,gevonden,hoog,"August Michielsstraat 8, 2000 Antwerpen",basisregisters_huisnummer_aangeduidDoorBeheerder,51.23155723916993,4.410179871509869,152893.29,213514.81,3.689,2-5 km,
51.0,C,28.5,100.0,31.5,41.6,59.1,1,0,12.2,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Frans Beirenslaan 85, 2150 Borsbeek",FRANS BEIRENSLAAN,85,,,K,Borsbeek,2150,,0,1,1,75022,40822,volledig pand,woning,woning:1,opname,opname:1,2014/04/14 00:00:00+00,2014/04/14 00:00:00+00,2014/04/14 00:00:00+00,18.4027766470135,13.3212099932966,,"75022,40822,FRANS BEIRENSLAAN,85,,,K,Borsbeek,2150,volledig pand,woning,2014/04/14 00:00:00+00,opname,18.4027766470135,13.3212099932966","Auwersstraat 66, 2600 Antwerpen","Frans Beirenslaan 85, 2150 Antwerpen",volledig_huisnummer,gevonden,hoog,"Frans Beirenslaan 85, 2150 Antwerpen",basisregisters_huisnummer_aangeduidDoorBeheerder,51.19558415526797,4.479509571121982,157741.92,209517.66,3.767,2-5 km,
50.9,C,62.5,34.1,31.5,68.0,75.3,1,0,1.1,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Constantia Teichmannplaats 13, 2018 Antwerpen",CONSTANTIA TEICHMANNPLAATS,13,,,A,Antwerpen,2018,,0,1,1,75291,43384,Volledig pand,woning,woning:1,opname,opname:1,2025/05/20 00:00:00+00,2025/05/20 00:00:00+00,2025/05/20 00:00:00+00,42.7445043912037,76.4110738437906,,"75291,43384,CONSTANTIA TEICHMANNPLAATS,13,,,A,Antwerpen,2018,Volledig pand,woning,2025/05/20 00:00:00+00,opname,42.7445043912037,76.4110738437906","Auwersstraat 66, 2600 Antwerpen","Constantia Teichmannplaats 13, 2018 Antwerpen",volledig_huisnummer,gevonden,hoog,"Constantia Teichmannplaats 13, 2018 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.20574282696634,4.408140902908787,152752.42,210642.76,1.409,1-2 km,
50.9,C,30.2,82.2,31.5,64.4,71.9,1,0,5.1,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Bredastraat 6, 2060 Antwerpen",BREDASTRAAT,6,,,A,Antwerpen,2060,,0,1,1,75589,33504,volledig pand,woning,woning:1,opname,opname:1,2021/05/31 00:00:00+00,2021/05/31 00:00:00+00,2021/05/31 00:00:00+00,35.8389435206391,60.6052647747566,,"75589,33504,BREDASTRAAT,6,,,A,Antwerpen,2060,volledig pand,woning,2021/05/31 00:00:00+00,opname,35.8389435206391,60.6052647747566","Auwersstraat 66, 2600 Antwerpen","Bredastraat 6, 2060 Antwerpen",volledig_huisnummer,gevonden,hoog,"Bredastraat 6, 2060 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.23210668003204,4.421560874709438,153688.2,213576.45,3.593,2-5 km,
50.9,C,10.7,83.5,31.5,100.0,100.0,1,0,5.3,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Leiebos 31, 2170 Merksem",LEIEBOS,31,,135,M,Merksem,2170,135,1,1,1,75093,33187,A4/I,woning,woning:1,opname,opname:1,2021/03/29 00:00:00+00,2021/03/29 00:00:00+00,2021/03/29 00:00:00+00,806.057134013089,28838.7106760302,,"75093,33187,LEIEBOS,31,,135,M,Merksem,2170,A4/I,woning,2021/03/29 00:00:00+00,opname,806.057134013089,28838.7106760302","Auwersstraat 66, 2600 Antwerpen","Leiebos 31, 2170 Antwerpen",volledig_huisnummer,gevonden,hoog,"Leiebos 31, 2170 Antwerpen",basisregisters_huisnummer_aangeduidDoorBeheerder,51.25685315449269,4.457724853098132,156210.87,216332.07,6.708,5-10 km,
